Fecha de seguimiento,Hora de seguimiento,Usuario,Nombre punto de control,Es preliminar,Es físico,Es denegado,Cant.,Tipo de objeto,Código,N/S,Nombre / Descripción,Tipo de producción,Nombre producción,Información adicional
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,DEP-QUI.TRA.STRYK,65.0,STRYKER-GAMMA 3 4ºJGO. COMPL.(1/1),,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HUBU-TR.019,2.0,Fresas Endomedular 02,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HUBU-TR.008,2.0,Motores Linvatec Baterias 02,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HNB-CP.010,1.0,Laparoscopia Infantil 5mm N I 01,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HNB-ORL.005,3.0,Radiofrecuencia de Cornetes 03,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HNB-CG.003,3.0,Hernia 03,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HNB-CG.003,5.0,Hernia 05,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HNB-CG.002,4.0,Apendice 04,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HUBU-TR.006,1.0,Endomedular 01,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,CONT-QUI.NEUR,2.0,*QUIROFANO NEUROCIRUGIA BTF,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EQP-QUI.URO.005,2.0,URETROTOMO,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,CONT-QUI.CG,4.0,*QUIROFANO C.GENERAL BTE,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,HGY-QUI.CP.CAJA,,CONTENEDOR QUIROFANO CIRUGIA PEDIATRICA,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EQP-QUI.OPT,14.0,"OPTICA HOPKINS II 30º, 5mm, 29cm",,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EQP-QUI.OFT.OPT,1.0,OPTICA OFTALMOLOGIA,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EQP-QUI.URO.OPT,3.0,OPT. HOPKINS II 0º 5mm 29cm,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EQP-QUI.ORL.OPT,9.0,HOPKINS 0º 4mm 18cm,,,
31/03/2022,14:48,AV,Entrada Material Sucio,,,,1,Set,EXT-QUI.OFT.007,1.0,LENTES ZEISS,,,
31/03/2022,14:01,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.ORL.OPT,7.0,"HOPKINS 0º, 4mm, 18cm ORL",,,
31/03/2022,14:01,MR,Entrada Material Sucio,,,,1,Set,HUBU-TR.003,3.0,Articulación 03,,,
31/03/2022,14:01,MR,Entrada Material Sucio,,,,1,Set,HNB-CPL.002,10.0,Mano 10,,,
31/03/2022,14:01,MR,Entrada Material Sucio,,,,1,Set,HNB-CPL.002,1.0,Mano 01,,,
31/03/2022,14:01,MR,Entrada Material Sucio,,,,1,Set,CONT-QUI.TRA,2.0,*QUIROFANO TRAUMATOLOGIA BTF,,,
31/03/2022,13:37,ER,Entrada Material Sucio,,,,1,Set,CONT-QUI.CPL,3.0,*QUIROFANO C.PLASTICA BTF ,,,
31/03/2022,13:37,ER,Entrada Material Sucio,,,,1,Set,CONT-QUI.ORL,4.0,*QUIROFANO ORL BTC,,,
31/03/2022,13:37,ER,Entrada Material Sucio,,,,1,Set,CONT-QUI.TRA,3.0,*QUIROFANO TRAUMATOLOGIA BTF,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-CPL.003,2.0,Locales 02,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-CPL.003,7.0,Locales 07,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-CPL.002,2.0,Mano 02,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-CG.003,4.0,Hernia 04,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-CG.007,6.0,Biopsia 06,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-URO.009,1.0,Laparoscopia Avanzada 01,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,EQP-QUI.ORL.OPT,16.0,HOPKINS 0º 4mm 18cm,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HGY-QUI.OPT.001,1.0,OPTICA 0º 10mm BT-E ,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-URO.001,3.0,Basica p. Cir. Menor 03,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-ORL.005,1.0,Radiofrecuencia de Cornetes 01,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-URO.009,1.0,Laparoscopia Avanzada 01,,,
31/03/2022,13:36,ER,Entrada Material Sucio,,,,1,Set,HNB-URO.003,2.0,Laparotomia 02,,,
31/03/2022,13:33,MCE,Entrada Material Sucio,,,,1,Set,EQP-QUI.CG.OPT,4.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
31/03/2022,13:33,MCE,Entrada Material Sucio,,,,1,Set,EQP-QUI.URO.OPT,11.0,"OPT. HOPKINS II 0º, 4mm, 30 cm",,,
31/03/2022,13:29,BM,Entrada Material Sucio,,,,1,Set,CONT-HOS.UCIA,6.0,*UCI ADULTOS -1C,,,
31/03/2022,13:29,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.CPL,2.0,CCEE C.PLASTICA 1C,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.GINE,4.0,*CCEE PATOLOGIA MAMARIA 1D,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.ORL,1.0,*CCEE ORL -1C,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.CP,1.0,*CCEE C.PEDIATRICA -1C,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.CV,2.0,*CCEE C.VASCULAR 1C,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.CG,2.0,CCEE CIRUGIA GENERAL,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-HOS.DOM,1.0,*HOSP DOMICILO -1A,,,
31/03/2022,13:28,BM,Entrada Material Sucio,,,,1,Set,CONT-CCEE.TRA,1.0,*CCEE TRAUMA YESOS 0A,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,4.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,3.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,2.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,1.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,3.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.004,2.0,CABLE MONOPOLAR HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.003,2.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.003,1.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.002,5.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.003,4.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.002,3.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.002,2.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.002,1.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.008,3.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.008,1.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.008,2.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.007,2.0,CABLE MONOPOLAR HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.007,1.0,CABLE MONOPOLAR HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.006,2.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.006,3.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.006,1.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.005,3.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.005,2.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.005,1.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.006,5.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.006,4.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.006,3.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.006,2.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.006,1.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.005,5.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.001,4.0,HISTEROSCOPIO DIAGNOSTICO*,Producción,20220330000392,
31/03/2022,13:18,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.GINE.001,1.0,HISTEROSCOPIO DIAGNOSTICO*,Producción,20220330000408,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.001,2.0,Histeroscopio Diagnostico 02,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.001,3.0,Histeroscopio Diagnostico 03*,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,CONT-CCEE.GINE,1.0,*CCEE GINECOLOGIA -1D,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,CONT-ELECT,2.0,*ELECTROFISIOLOGÍA -1D,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,CONT-HDINA,1.0,*HEMODINÁMICA -1BTD,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,CONT-CCEE.GINE,7.0,*CCEE GINECOLOGIA -1D,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.001,4.0,Histeroscopio Diagnostico 04*,,,
31/03/2022,13:17,MR,Entrada Material Sucio,,,,1,Set,EQP-CCEE.GIN.001,6.0,Histeroscopio Diagnostico 06,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HGY-QUI.OPT.003,1.0,Optica 30º 10mm,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,CONT-QUI.URO,2.0,*QUIROFANO UROLOGIA BTC,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,CONT-QUI.ORL,4.0,*QUIROFANO ORL BTC,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HNB-OFT.010,3.0,Parpados 03,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HNB-CP.003,1.0,Instr. Fino Infantil 01,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HNB-URO.001,7.0,Basica p. Cir. Menor 07,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HNB-CPL.002,8.0,Mano 08,,,
31/03/2022,13:10,LI,Entrada Material Sucio,,,,1,Set,HNB-CPL.001,5.0,Abdomen y Mama 05,,,
31/03/2022,12:59,MCE,Entrada Material Sucio,,,,1,Set,EQP-QUI.URO.OPT,2.0,OPT. HOPKINS II 30º 4mm 30cm,,,
31/03/2022,12:59,MCE,Entrada Material Sucio,,,,1,Set,EQP-QUI.OPT,19.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,TRAN-QUI.TRA.STRYKER,3.0,STRYKER-TRANSITO QUIROFANO TRAUMA,,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,TRAN-QUI.TRA.STRYKER,2.0,STRYKER-TRANSITO QUIROFANO TRAUMA,,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,TRAN-QUI.TRA.STRYKER,1.0,STRYKER-TRANSITO QUIROFANO TRAUMA,,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,EQP-QUI.OPT,16.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,HNB-OFT.010,8.0,Parpados 08,,,
31/03/2022,12:39,VA,Entrada Material Sucio,,,,1,Set,HUBU-TR.008,1.0,Motores Linvatec Baterias 01,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HUBU-TR.012,1.0,Motores Linvatec Electricos 01,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HNB-CV.008,1.0,Amputación 01,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HNB-CG.001,12.0,Laparotomia 12,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HUBU-TR.003,6.0,Articulación 06,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HUBU-TR.002,1.0,Mano 01,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HNB-CG.012,2.0,Colon Avanzado p. Laparoscopia 02,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HNB-CPL.004,3.0,Cuello 03,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HUBU-TR.003,4.0,Articulación 04,,,
31/03/2022,12:38,VA,Entrada Material Sucio,,,,1,Set,HNB-NC.017,1.0,Cervical Posterior 01,,,
31/03/2022,12:38,LI,Entrada Material Sucio,,,,1,Set,HGY-NEO.SUELTO,,SUELTO NEONATOS,Producción,20210929000112,
31/03/2022,12:37,LI,Entrada Material Sucio,,,,1,Set,HUBU-HOS.NEO.BLEFARM,,BLEFAROSTATO NEONATOS MEDIANO,Producción,20220223000179,
31/03/2022,12:37,LI,Entrada Material Sucio,,,,1,Set,CONT-NEONATOS,1.0,*NEONATOS -1BTF,,,
31/03/2022,12:37,LI,Entrada Material Sucio,,,,1,Set,CONT-HOS.UCIP,1.0,*UCI PEDIATRICA -1BTF,,,
31/03/2022,12:27,MCE,Entrada Material Sucio,,,,1,Set,EQP-QUI.CG.OPT,1.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
31/03/2022,12:08,BM,Entrada Material Sucio,,,,1,Set,HNB-CPL.003,10.0,Locales 10,,,
31/03/2022,12:08,BM,Entrada Material Sucio,,,,1,Set,HNB-CPL.002,3.0,Mano 03,,,
31/03/2022,12:08,BM,Entrada Material Sucio,,,,1,Set,CONT-QUI.CG,2.0,*QUIROFANO C.GENERAL BTE,,,
31/03/2022,12:08,BM,Entrada Material Sucio,,,,1,Set,HNB-CP.002,2.0,Hernia Infantil 02,,,
31/03/2022,12:08,BM,Entrada Material Sucio,,,,1,Set,HNB-CG.003,7.0,Hernia 07,,,
31/03/2022,11:45,MR,Entrada Material Sucio,,,,1,Set,EQP-QUI.ORL.OPT,8.0,HOPKINS II 0º 4mm 18cm,,,
31/03/2022,11:45,MR,Entrada Material Sucio,,,,1,Set,CONT-QUI.CPL,4.0,*QUIROFANO C.PLASTICA BTF ,,,
