Fecha de seguimiento,Hora de seguimiento,Usuario,Nombre punto de control,Es preliminar,Es físico,Es denegado,Cant.,Tipo de objeto,Código,N/S,Nombre / Descripción,Tipo de producción,Nombre producción,Información adicional
31/03/2022,19:04,SM,Montaje,,,,1,Set,HUBU-CCEE.ORL.OK049R,,"ESPECULO NASAL HARTMANN-HALLE, 155MM",,,
31/03/2022,19:04,SM,Montaje,,,,1,Set,HUBU-CCEE.ORL.OK081R,,ESPECULO NASAL KILLIAN C. LLAVE TUBULAR,,,
31/03/2022,19:04,AV,Montaje,,,,1,Set,HUBU-HOS.URO.BH642R,,PINZA KOCHER-OCHSNER RCT.1X2D.160MM,,,
31/03/2022,19:03,AV,Montaje,,,,1,Set,EXT-RADV.SUELTO,,SUELTO RADIOLOGIA VASCULAR,,,
31/03/2022,19:03,SM,Montaje,,,,1,Set,HUBU-HOS.MI.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,19:02,SM,Montaje,,,,1,Set,HUBU-HOS.CV.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,19:02,AV,Montaje,,,,4,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,,,
31/03/2022,19:02,AV,Montaje,,,,1,Set,HUBU-HOS.CGA.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,,,
31/03/2022,19:02,SM,Montaje,,,,2,Set,HUBU-HOS.CV.BD559R,,PINZA QUIRUR.1X2D.160MM,,,
31/03/2022,19:02,AV,Montaje,,,,3,Set,HUBU-HOS.CGA.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,19:02,SM,Montaje,,,,1,Set,HUBU-HOS.CV.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,19:02,AV,Montaje,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,19:02,AV,Montaje,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,19:02,AV,Montaje,,,,1,Set,HUBU-HOS.CGA.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,19:01,AV,Montaje,,,,1,Set,HUBU-HOS.CPL.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,19:01,AV,Montaje,,,,1,Set,HUBU-HOS.CPL.OK042R,,ESPECULO NASAL HARTMANN 160MM,,,
31/03/2022,19:01,AV,Montaje,,,,1,Set,HUBU-HOS.CPL.OK035R,,ESPECULO NASALTIECK-HALLE C TERMINO TUB.,,,
31/03/2022,19:01,PN,Montaje,,,,1,Set,HUBU-RAD.002,4.0,Venotomia Radilogoa Vascular 04,,,
31/03/2022,19:00,VS,Montaje,,,,1,Set,HNB-CPL.003,4.0,Locales 04,,,
31/03/2022,19:00,SP,Montaje,,,,1,Set,HNB-CPL.003,1.0,Locales 01,,,
31/03/2022,18:56,EH,Montaje,,,,1,Set,EQP-CCEE.GIN.001,1.0,Histeroscopio Diagnostico 01*,,,
31/03/2022,18:53,SM,Montaje,,,,2,Set,HUBU-HOS.NHOS.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,18:53,SM,Montaje,,,,2,Set,HUBU-HOS.NHOS.BD559R,,PINZA QUIRUR.1X2D.160MM,,,
31/03/2022,18:53,SM,Montaje,,,,1,Set,HUBU-HOS.NHOS.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,18:52,SM,Montaje,,,,2,Set,HUBU-HOS.NHOS.BH446R,,PINZA KOCHER-OCHSNER RCT.1X2D.160MM,,,
31/03/2022,18:50,SM,Montaje,,,,1,Set,HUBU-HOS.NEUC.BH442R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.160MM,,,
31/03/2022,18:46,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,1.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,18:44,AV,Montaje,,,,1,Set,HUBU-HOS.PCP.BD511R,,PINZA CIRURG.ADSON FINA 1X2D.120MM,,,
31/03/2022,18:44,SM,Montaje,,,,1,Set,HUBU-HOS.OBST.BN003R,,SONDA ACANALADA 130MM,,,
31/03/2022,18:44,AV,Montaje,,,,1,Set,HUBU-HOS.PCP.BC110R,,TIJERA P.IRICTOMIA 110MM RCT.,,,
31/03/2022,18:44,SM,Montaje,,,,1,Set,HUBU-HOS.OBST.BC110R,,TIJERA P.IRICTOMIA 110MM RCT.,,,
31/03/2022,18:43,AV,Montaje,,,,2,Set,HUBU-HOS.ORL.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,18:42,SM,Montaje,,,,4,Set,HUBU-QUI.CPL.GK701R,,"PINZA COAGU.AISLADA,16 CM, RCT.",,,
31/03/2022,18:42,PN,Montaje,,,,1,Set,EQP-QUI.CG.OPT,11.0,"OPTICA HOPKINS II 0º, 10mm, 31cm",,,
31/03/2022,18:38,SP,Montaje,,,,1,Set,HNB-GIN.007,3.0,Histerectomia 03,,,
31/03/2022,18:37,VS,Montaje,,,,1,Set,HUBU-GIN.022,2.0,Laparoscopia Histerectomia 02,,,
31/03/2022,18:36,EH,Montaje,,,,1,Set,HNB-CP.002,5.0,Hernia Infantil 05,,,
31/03/2022,18:34,SM,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,
31/03/2022,18:34,AV,Montaje,,,,1,Set,HNB-CG.001,11.0,Laparotomia 11,,,
31/03/2022,18:34,PN,Montaje,,,,1,Set,HNB-CPL.002,9.0,Mano 09,,,
31/03/2022,18:32,SM,Montaje,,,,2,Set,HUBU-UCSI.OJOS.004,,SET LUCENTIS,,,
31/03/2022,18:32,SM,Montaje,,,,3,Set,HUBU-UCSI.OJOS.001,,TAPONES AZULES PEQUEÑOS,,,
31/03/2022,18:32,SM,Montaje,,,,3,Set,HGY-UCSI.SUELTO,,SUELTO,,,
31/03/2022,18:29,PN,Montaje,,,,2,Set,EXT-HOS.ORL.PFONATO,,PROTESIS FONATORIA,,,
31/03/2022,18:22,SM,Montaje,,,,1,Set,EXT-QUI.003,,SUELTO TERMO,,,
31/03/2022,18:22,SM,Montaje,,,,2,Set,EXT-QUI.002,,SUELTO BANJA,,,
31/03/2022,18:21,VS,Montaje,,,,1,Set,HNB-CV.001,1.0,By-Pass 01,,,
31/03/2022,18:19,SM,Montaje,,,,1,Set,HGY-QUI.ORLSUELTO,,SUELTO QUIROFANO ORL,,,
31/03/2022,18:19,SM,Montaje,,,,9,Set,HGY-QUI.ORLSUELTO,,SUELTO QUIROFANO ORL,,,
31/03/2022,18:08,AV,Montaje,,,,4,Set,HGY-HOS.SUELTO,,SUELTO HOSPITALIZACIÓN,,,
31/03/2022,18:08,AV,Montaje,,,,1,Set,EXT-HOS.007,,BIBERONES,,,
31/03/2022,18:08,AV,Montaje,,,,2,Set,EXT-HOS.007,,BIBERONES,,,
31/03/2022,18:07,AV,Montaje,,,,5,Set,EXT-HOS.007,,BIBERONES,,,
31/03/2022,18:07,SM,Montaje,,,,1,Set,EXT-QUI.VENDA,,VENDA ISQUEMIA,,,
31/03/2022,17:56,EH,Montaje,,,,1,Set,HUBU-TR.012,1.0,Motores Linvatec Electricos 01,,,
31/03/2022,17:55,SP,Montaje,,,,1,Set,HUBU-TR.008,1.0,Motores Linvatec Baterias 01,,,
31/03/2022,17:55,SM,Montaje,,,,2,Set,EXT-QUI.GOMA,,TUBO GOMA,,,
31/03/2022,17:46,SM,Montaje,,,,1,Set,HUBU-QUI.SUELTO,,MATERIAL SUELTO QUIROFANO,,,
31/03/2022,17:42,VS,Montaje,,,,1,Set,HNB-CV.001,1.0,By-Pass 01,,,
31/03/2022,17:21,PN,Montaje,,,,1,Set,HNB-CG.002,4.0,Apendice 04,,,
31/03/2022,17:18,SM,Montaje,,,,1,Set,HUBU-QUI.CPL.FK636R,,"CUCHARILLA CORTA. VOLKMANN, FIG. 3",,,
31/03/2022,17:18,SM,Montaje,,,,1,Set,HUBU-QUI.CPL.FK634R,,"CUCHARILLA CORTA. VOLKMANN, FIG. 1",,,
31/03/2022,17:17,SM,Montaje,,,,1,Set,HUBU-QUI.CPL.FK622R,,"CUCHARILLA CORTA. SCHE, FIG. 00",,,
31/03/2022,17:16,VS,Montaje,,,,1,Set,HNB-CG.003,5.0,Hernia 05,,,
31/03/2022,17:15,SM,Montaje,,,,1,Set,HUBU-HOS.CPL.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,17:14,SM,Montaje,,,,9,Set,HUBU-HOS.CPL.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,17:14,SM,Montaje,,,,7,Set,HUBU-HOS.CPL.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,17:12,SM,Montaje,,,,15,Set,HUBU-HOS.SUELTO,,MATERIAL SUELTO HOSPITALIZACION,,,
31/03/2022,17:12,AV,Montaje,,,,1,Set,HNB-CG.003,3.0,Hernia 03,,,
31/03/2022,17:11,MCE,Montaje,,,,1,Set,HNB-NC.014,1.0,Valvulas/Derivacion V-P 01,,,
31/03/2022,17:11,EH,Montaje,,,,1,Set,HNB-CPL.002,1.0,Mano 01,,,
31/03/2022,17:08,MCE,Montaje,,,,1,Set,EQP-QUI.OPT,14.0,"OPTICA HOPKINS II 30º, 5mm, 29cm",,,
31/03/2022,17:07,MCE,Montaje,,,,1,Set,HGY-QUI.TRA.CAJA,,CONTENEDOR QUIROFANO TRAUMATOLOGIA,,,
31/03/2022,17:07,VS,Montaje,,,,1,Set,HNB-ORL.005,3.0,Radiofrecuencia de Cornetes 03,,,
31/03/2022,17:06,SM,Montaje,,,,8,Set,HUBU-HOS.SUELTO,,MATERIAL SUELTO HOSPITALIZACION,,,
31/03/2022,17:06,SP,Montaje,,,,1,Set,DEP-QUI.TRA.STRYK,65.0,STRYKER-GAMMA 3 4ºJGO. COMPL.(1/1),,,
31/03/2022,17:06,AV,Montaje,,,,1,Set,EQP-QUI.ORL.OPT,9.0,HOPKINS 0º 4mm 18cm,,,
31/03/2022,17:06,SM,Montaje,,,,1,Set,HUBU-HOS.TRA.BH110R,,PINZA HEMOST.HALSTED RCT.125MM,,,
31/03/2022,17:06,SM,Montaje,,,,2,Set,HUBU-HOS.TRA.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,,,
31/03/2022,17:05,SM,Montaje,,,,1,Set,HUBU-HOS.TRA.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,17:05,SM,Montaje,,,,7,Set,HUBU-HOS.TRA.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,17:03,SM,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,
31/03/2022,17:03,AV,Montaje,,,,1,Set,EQP-QUI.URO.OPT,3.0,OPT. HOPKINS II 0º 5mm 29cm,,,
31/03/2022,17:03,SM,Montaje,,,,1,Set,HUBU-QUI.CPL.BT040R,,SEPARA.MATHIEU 47X13/42X25-42X13/36X25,,,
31/03/2022,17:03,SM,Montaje,,,,1,Set,HGY-QUI.CPL.SUELTO,,SUELTO QUIROFANO CIRUGIA PLASTICA,,,
31/03/2022,17:02,SM,Montaje,,,,2,Set,HUBU-QUI.TR.FK176R,,"PALANCA HUESOS, HOHMANN,260MM AN.",,,
31/03/2022,17:02,SM,Montaje,,,,1,Set,HUBU-QUI.TR.BV094R,,SEPARADOR ADSON-BABY 3X4D.SEMIROM.ARTIC.,,,
31/03/2022,17:00,SM,Montaje,,,,6,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
31/03/2022,17:00,PN,Montaje,,,,1,Set,HUBU-TR.003,3.0,Articulación 03,,,
31/03/2022,17:00,AV,Montaje,,,,1,Set,EQP-QUI.OFT.OPT,1.0,OPTICA OFTALMOLOGIA,,,
31/03/2022,17:00,SM,Montaje,,,,1,Set,EXT-QUI.002,,SUELTO BANJA,,,
31/03/2022,17:00,SP,Montaje,,,,1,Set,HNB-OFT.010,3.0,Parpados 03,,,
31/03/2022,17:00,SM,Montaje,,,,2,Set,EXT-QUI.004,,MANGO LAMPARA,,,
31/03/2022,16:57,MCE,Montaje,,,,1,Set,EQP-QUI.ORL.OPT,7.0,"HOPKINS 0º, 4mm, 18cm ORL",,,
31/03/2022,16:57,AV,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,
31/03/2022,16:54,MCE,Montaje,,,,1,Set,HUBU-TR.008,2.0,Motores Linvatec Baterias 02,,,
31/03/2022,16:54,AV,Montaje,,,,10,Set,HUBU-QUI.CPL.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,16:52,AV,Montaje,,,,2,Set,HUBU-QUI.CPL.GK703R,,"PINZA COAGU.AISLADA, 20CM,RCT.",,,
31/03/2022,16:52,SP,Montaje,,,,1,Set,HNB-CPL.002,10.0,Mano 10,,,
31/03/2022,16:52,AV,Montaje,,,,2,Set,HUBU-QUI.CPL.GK701R,,"PINZA COAGU.AISLADA,16 CM, RCT.",,,
31/03/2022,16:50,AV,Montaje,,,,4,Set,HUBU-QUI.SUELTO,,MATERIAL SUELTO QUIROFANO,,,
31/03/2022,16:50,PN,Montaje,,,,1,Set,HUBU-TR.006,1.0,Endomedular 01,,,
31/03/2022,16:50,AV,Montaje,,,,2,Set,HUBU-QUI.CG.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,16:47,AV,Montaje,,,,2,Set,HUBU-HOS.CGA.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,,,
31/03/2022,16:47,AV,Montaje,,,,9,Set,HUBU-HOS.CGA.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,16:46,MCE,Montaje,,,,1,Set,HUBU-TR.019,2.0,Fresas Endomedular 02,,,
31/03/2022,16:46,AV,Montaje,,,,6,Set,HUBU-HOS.CGA.BC326R,,TIJERA RCT.AG/RO 165MM,,,
31/03/2022,16:45,AV,Montaje,,,,2,Set,HUBU-HOS.SUELTO,,MATERIAL SUELTO HOSPITALIZACION,,,
31/03/2022,16:45,EH,Montaje,,,,1,Set,HUBU-URG.006,1.0,CONSULTA URGENCIAS OFTALMOLOGIA,,,
31/03/2022,16:45,AV,Montaje,,,,1,Set,HUBU-HOS.CARD.BC416R,,TIJERA QUIRUR.COOPER CRV.RO/RO 165MM,,,
31/03/2022,16:45,AV,Montaje,,,,1,Set,HUBU-HOS.CARD.BC416R,,TIJERA QUIRUR.COOPER CRV.RO/RO 165MM,,,
31/03/2022,16:43,AV,Montaje,,,,2,Set,HUBU-HOS.SUELTO,,MATERIAL SUELTO HOSPITALIZACION,,,
31/03/2022,16:43,PN,Montaje,,,,1,Set,EQP-QUI.URO.005,2.0,URETROTOMO,,,
31/03/2022,16:43,AV,Montaje,,,,2,Set,HUBU-HOS.CV.BM065R,,DUROGRIP PORTAAGUJAS HEGAR-MAYO 150MM,,,
31/03/2022,16:42,AV,Montaje,,,,9,Set,HUBU-HOS.CV.BC326R,,TIJERA RCT.AG/RO 165MM,,,
31/03/2022,16:40,VS,Montaje,,,,1,Set,HNB-CP.010,1.0,Laparoscopia Infantil 5mm N I 01,,,
31/03/2022,16:40,AV,Montaje,,,,1,Set,HUBU-HOS.CV.BD559R,,PINZA QUIRUR.1X2D.160MM,,,
31/03/2022,16:40,AV,Montaje,,,,12,Set,HUBU-HOS.CV.BD049R,,PINZA ANAT.160MM,,,
31/03/2022,16:39,SP,Montaje,,,,1,Set,HNB-URO.009,1.0,Laparoscopia Avanzada 01,,,
31/03/2022,16:39,PN,Montaje,,,,1,Set,EXT-QUI.OFT.007,1.0,LENTES ZEISS,,,
31/03/2022,16:35,PG,Montaje,,,,1,Set,HNB-CPL.002,2.0,Mano 02,,,
31/03/2022,16:29,MCE,Montaje,,,,1,Set,HNB-CG.003,4.0,Hernia 04,,,
31/03/2022,16:22,MCE,Montaje,,,,1,Set,HNB-CPL.003,2.0,Locales 02,,,
31/03/2022,16:14,MCE,Montaje,,,,1,Set,HNB-CG.007,6.0,Biopsia 06,,,
31/03/2022,16:12,PG,Montaje,,,,1,Set,HNB-URO.003,2.0,Laparotomia 02,,,
31/03/2022,16:06,MCE,Montaje,,,,1,Set,HNB-CPL.003,7.0,Locales 07,,,
31/03/2022,16:00,SM,Montaje,,,,2,Set,EXT-QUI.002,,SUELTO BANJA,,,
31/03/2022,15:57,SM,Montaje,,,,1,Set,HUBU-QUI.GIN.JG524R,,"BANJA LABORATORIO 1,0 LITRO L",,,
31/03/2022,15:57,PG,Montaje,,,,1,Set,HNB-URO.003,2.0,Laparotomia 02,,,
31/03/2022,15:57,SM,Montaje,,,,1,Set,HUBU-QUI.GIN.BB073R,,Bisturí nº 3            ,,,
31/03/2022,15:57,SM,Montaje,,,,1,Set,EXT-QUI.003,,SUELTO TERMO,,,
31/03/2022,15:56,SM,Montaje,,,,1,Set,EXT-QUI.002,,SUELTO BANJA,,,
31/03/2022,15:56,VS,Montaje,,,,1,Set,HNB-CPL.003,7.0,Locales 07,,,
31/03/2022,15:50,SM,Montaje,,,,1,Set,EXT-QUI.GOMA,,TUBO GOMA,,,
31/03/2022,15:49,SM,Montaje,,,,1,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
31/03/2022,15:49,SM,Montaje,,,,2,Set,EXT-QUI.495NCS,,CABLE DE LUZ DE FIBRA OPTICA 250 CM,,,
31/03/2022,15:48,SM,Montaje,,,,1,Set,EXT-QUI.OMS800.02,,TAPONES DE MICROSCOPIO AZULES GRANDES - CONJUNTO MANGO,,,
31/03/2022,15:48,SM,Montaje,,,,5,Set,EXT-QUI.002,,SUELTO BANJA,,,
31/03/2022,15:46,PN,Montaje,,,,1,Set,HNB-CPL.001,5.0,Abdomen y Mama 05,,,
31/03/2022,15:39,SM,Montaje,,,,1,Set,EXT-QUI.009,,PINZAS BIPOLARES,,,
31/03/2022,15:36,VS,Montaje,,,,6,Set,EXT-112,,MATERIAL 112,,,
31/03/2022,15:36,SM,Montaje,,,,1,Set,EXT-QUI.OMS800.04,,TAPONES DE MICROSCOPIO NEGROS,,,
31/03/2022,15:35,SM,Montaje,,,,1,Set,HGY-QUI.TRA.SUELTO,,SUELTO QUIROFANO TRAUMATOLOGIA,,,
31/03/2022,15:33,PN,Montaje,,,,1,Set,HNB-ORL.005,4.0,Radiofrecuencia de Cornetes 04,,,
31/03/2022,15:32,SM,Montaje,,,,2,Set,HGY-CCEE.SUELTO,,SUELTO CONSULTAS EXTERNAS,,,
31/03/2022,15:32,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.006,3.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,15:31,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.006,2.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,15:31,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.006,1.0,TIJERA HISTEROSCOPIA,,,
31/03/2022,15:30,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.005,1.0,PINZA BIOPSIA HISTEROSCOPIA,,,
31/03/2022,15:30,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.003,4.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,15:30,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.003,2.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,15:30,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.003,1.0,TIJERA ROMA HISTEROSCOPIA,,,
31/03/2022,15:29,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,5.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,15:29,VS,Montaje,,,,1,Set,HGY-QUI.NEUR.SUELTO,,SUELTO QUIROFANO NEUROCIRUGIA,,,
31/03/2022,15:29,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,4.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,15:29,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,3.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,15:29,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,2.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,15:28,SM,Montaje,,,,1,Set,EQP-CCEE.GIN.002,1.0,PINZA AGARRE HISTEROSCOPIA,,,
31/03/2022,15:28,VS,Montaje,,,,1,Set,EXT-QUI.004,,MANGO LAMPARA,,,
31/03/2022,15:28,SM,Montaje,,,,2,Set,HUBU-CCEE.GIN.ER055R,,"PINZA P.BIOPSIA FAURE, 240MM",,,
31/03/2022,15:27,SM,Montaje,,,,3,Set,HUBU-CCEE.GIN.BH446R,,PINZA HEMOSTAT.ROCHESTER-PEAN RCT.200MM,,,
31/03/2022,15:27,SM,Montaje,,,,2,Set,HUBU-CCEE.GIN.BH646R,,PINZA KOCHER-OCHSNER RCT.1X2D.200MM,,,
31/03/2022,15:27,SM,Montaje,,,,1,Set,HUBU-CCEE.GIN.BD050R,,PINZA ANAT.180MM,,,
31/03/2022,15:26,SM,Montaje,,,,1,Set,HUBU-CCEE.GIN.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,15:26,SM,Montaje,,,,4,Set,HUBU-CCEE.GIN.BD222R,,PINZA ADSON ESTRIAS TRANSVERS.120MM,,,
31/03/2022,15:26,SM,Montaje,,,,1,Set,HGY-CCEE.SUELTO,,SUELTO CONSULTAS EXTERNAS,,,
